total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
2623,2424.5,14.7006,0.195792,1809.37,9.26727
2624,2425.32,14.714,0.193776,1809.81,9.16043
2625,2426.14,14.7275,0.191629,1810.23,9.04723
2626,2426.96,14.7413,0.189355,1810.64,8.92799
2627,2427.77,14.7552,0.186963,1811.04,8.80316
2628,2428.58,14.7694,0.184462,1811.43,8.67327
2629,2429.38,14.7838,0.181864,1811.8,8.53893
2630,2430.18,14.7984,0.179182,1812.17,8.40084
2631,2430.98,14.8133,0.176431,1812.52,8.25972
2632,2431.78,14.8284,0.173625,1812.86,8.11633
2633,2432.57,14.8437,0.170782,1813.19,7.97149
2634,2433.36,14.8593,0.167918,1813.5,7.82601
2635,2434.15,14.8751,0.165051,1813.8,7.68076
2636,2434.93,14.8911,0.162199,1814.1,7.53663
2637,2435.71,14.9073,0.159382,1814.38,7.39454
2638,2436.49,14.9238,0.156619,1814.65,7.25546
2639,2437.27,14.9404,0.153932,1814.91,7.12043
2640,2438.04,14.9572,0.151346,1815.16,6.9906
2641,2438.79,14.9754,0.148662,1815.42,6.85668
2642,2439.55,14.9937,0.146168,1815.68,6.7323
2643,2440.3,15.0122,0.143908,1815.92,6.61966
2644,2441.04,15.0309,0.141937,1816.16,6.52145
2645,2441.79,15.0497,0.140323,1816.39,6.44094
2646,2442.54,15.0686,0.139148,1816.61,6.38221
2647,2443.28,15.0876,0.138516,1816.83,6.3504
2648,2444.02,15.1066,0.138557,1817.05,6.35189
2649,2444.77,15.1255,0.139434,1817.27,6.39467
2650,2445.51,15.1444,0.141347,1817.49,6.48855
2651,2446.26,15.1631,0.144541,1817.73,6.64536
2652,2447.01,15.1815,0.149307,1817.97,6.87907
2653,2447.77,15.1995,0.155984,1818.24,7.20573
2654,2448.53,15.2168,0.164951,1818.53,7.64318
2655,2449.31,15.2334,0.176628,1818.86,8.2107
2656,2450.1,15.2488,0.191453,1819.25,8.92844
2657,2450.92,15.2626,0.209877,1819.7,9.81679
2658,2451.76,15.2743,0.232338,1820.26,10.8954
2659,2452.64,15.2832,0.259234,1820.95,12.1821
2660,2453.57,15.2884,0.290877,1821.81,13.6905
2661,2454.56,15.2888,0.327419,1822.9,15.4266
2662,2455.64,15.283,0.368755,1824.28,17.3843
2663,2456.82,15.2693,0.414374,1826.03,19.5387
2664,2458.14,15.2462,0.463201,1828.22,21.8378
2665,2459.6,15.212,0.513424,1830.92,24.1958
2666,2461.23,15.1655,0.56241,1834.2,26.4881
2667,2463.02,15.1064,0.606771,1838.06,28.5556
2668,2464.98,15.0355,0.642693,1842.46,30.2201
2669,2467.06,14.9555,0.666551,1847.28,31.313
2670,2469.21,14.8702,0.675679,1852.34,31.7119
2671,2471.37,14.7844,0.66904,1857.39,31.3715
2672,2473.47,14.7032,0.647507,1862.22,30.3359
2673,2475.45,14.6305,0.61361,1866.64,28.7263
2674,2477.28,14.569,0.570884,1870.52,26.7105
2675,2478.95,14.5197,0.523107,1873.83,24.4662
2676,2480.45,14.4824,0.473673,1876.56,22.1526
2677,2481.81,14.456,0.425255,1878.77,19.8942
2678,2483.04,14.4391,0.379717,1880.55,17.7773
2679,2484.16,14.4299,0.338192,1881.95,15.8541
2680,2485.2,14.427,0.301242,1883.07,14.1496
2681,2486.17,14.4289,0.266399,1884.03,12.5508
2682,2487.09,14.4353,0.236979,1884.78,11.2081
2683,2487.96,14.4448,0.212596,1885.38,10.1019
2684,2488.8,14.4567,0.192745,1885.87,9.20714
2685,2489.61,14.4704,0.176869,1886.28,8.49641
2686,2490.41,14.4853,0.164405,1886.63,7.94223
2687,2491.2,14.5011,0.15481,1886.94,7.51843
2688,2491.98,14.5175,0.147584,1887.21,7.20116
2689,2492.75,14.5345,0.14228,1887.47,6.96953
2690,2493.51,14.5517,0.138513,1887.71,6.8058
2691,2494.28,14.5692,0.135962,1887.94,6.69541
2692,2495.04,14.5868,0.134365,1888.16,6.62665
2693,2495.8,14.6045,0.133515,1888.38,6.59032
2694,2496.56,14.6222,0.133249,1888.6,6.57926
2695,2497.32,14.6399,0.133442,1888.81,6.58799
2696,2498.09,14.6576,0.133996,1889.03,6.61231
2697,2498.85,14.6752,0.134839,1889.24,6.64906
2698,2499.61,14.6928,0.135915,1889.47,6.69583
2699,2500.37,14.7103,0.137182,1889.69,6.75085
2700,2501.14,14.7277,0.13861,1889.92,6.81285
2701,2501.9,14.745,0.140177,1890.15,6.88096
2702,2502.67,14.7622,0.141871,1890.38,6.9547
2703,2503.44,14.7793,0.143686,1890.62,7.03397
2704,2504.21,14.7963,0.145623,1890.87,7.11904
2705,2504.99,14.8131,0.147695,1891.12,7.21063
2706,2505.76,14.8297,0.149922,1891.38,7.30997
2707,2506.54,14.8462,0.152337,1891.65,7.41896
2708,2507.32,14.8625,0.154989,1891.92,7.54026
2709,2508.1,14.8786,0.157945,1892.21,7.67751
2710,2508.89,14.8945,0.161295,1892.5,7.83561
2711,2509.68,14.9101,0.16516,1892.81,8.02092
2712,2510.47,14.9253,0.169694,1893.13,8.24163
2713,2511.27,14.9402,0.175092,1893.47,8.50799
2714,2512.08,14.9546,0.181599,1893.84,8.83262
2715,2512.89,14.9683,0.189508,1894.23,9.23063
2716,2513.71,14.9813,0.199167,1894.66,9.71963
2717,2514.55,14.9932,0.21097,1895.15,10.3194
2718,2515.41,15.0039,0.225351,1895.69,11.0513
2719,2516.29,15.0129,0.242762,1896.32,11.9374
2720,2517.19,15.0197,0.263649,1897.05,12.9991
2721,2518.14,15.0236,0.290779,1898.01,14.3764
2722,2519.15,15.023,0.322877,1899.18,16.0013
2723,2520.23,15.0168,0.36008,1900.64,17.8792
2724,2521.42,15.0034,0.402146,1902.45,19.9962
2725,2522.72,14.9811,0.448281,1904.71,22.3112
2726,2524.16,14.948,0.496952,1907.49,24.7466
2727,2525.77,14.9027,0.545756,1910.88,27.1819
2728,2527.56,14.8445,0.591408,1914.9,29.4531
2729,2529.51,14.7739,0.629999,1919.53,31.3661
2730,2531.61,14.6928,0.657561,1924.67,32.7249
2731,2533.79,14.605,0.670878,1930.13,33.3717
2732,2536,14.5154,0.668298,1935.66,33.2274
2733,2538.17,14.4293,0.650181,1941.01,32.3129
2734,2540.22,14.3511,0.618787,1945.95,30.743
2735,2542.13,14.2841,0.577639,1950.33,28.6948
2736,2543.86,14.2295,0.530688,1954.08,26.3652
2737,2545.43,14.1876,0.48158,1957.19,23.9352
2738,2546.84,14.1571,0.433219,1959.73,21.5485
2739,2548.12,14.1366,0.387637,1961.77,19.3046
2740,2549.28,14.1244,0.346056,1963.4,17.2627
2741,2550.36,14.1188,0.309056,1964.7,15.4503
2742,2551.37,14.1184,0.276755,1965.74,13.8717
2743,2552.32,14.122,0.248968,1966.57,12.5163
2744,2553.22,14.1288,0.225328,1967.25,11.3649
2745,2554.1,14.1379,0.205379,1967.81,10.3937
2746,2554.95,14.1488,0.188629,1968.29,9.57786
2747,2555.79,14.1612,0.174596,1968.69,8.89306
2748,2556.61,14.1746,0.16283,1969.03,8.31694
2749,2557.41,14.1888,0.152928,1969.34,7.82972
2750,2558.21,14.2037,0.144541,1969.61,7.41448
2751,2559,14.2192,0.137376,1969.85,7.05708
2752,2559.79,14.2351,0.13119,1970.07,6.74603
2753,2560.57,14.2513,0.125788,1970.27,6.4721
2754,2561.35,14.2679,0.121014,1970.45,6.22803
2755,2562.12,14.2847,0.116747,1970.62,6.00816
2756,2562.89,14.3017,0.112893,1970.78,5.80811
2757,2563.66,14.3189,0.109377,1970.93,5.62455
2758,2564.42,14.3363,0.106146,1971.07,5.45491
2759,2565.19,14.3539,0.103157,1971.2,5.29729
2760,2565.95,14.3715,0.100379,1971.33,5.15023
2761,2566.69,14.3906,0.0975635,1971.45,5.00109
2762,2567.43,14.4098,0.0949478,1971.57,4.86218
2763,2568.17,14.4291,0.0925174,1971.69,4.73286
2764,2568.91,14.4485,0.0902633,1971.79,4.61274
2765,2569.64,14.4681,0.088181,1971.9,4.50164
2766,2570.38,14.4877,0.0862706,1971.99,4.39963
2767,2571.11,14.5074,0.0845366,1972.09,4.30698
2768,2571.85,14.5271,0.0829881,1972.17,4.22422
2769,2572.58,14.5469,0.0816395,1972.26,4.15215
2770,2573.31,14.5668,0.0805118,1972.34,4.09193
2771,2574.04,14.5867,0.0796334,1972.42,4.04512
2772,2574.77,14.6066,0.0790426,1972.5,4.01381
2773,2575.5,14.6266,0.0787891,1972.58,4.00068
2774,2576.23,14.6466,0.0789366,1972.66,4.00918
2775,2576.96,14.6665,0.0795653,1972.74,4.04359
2776,2577.7,14.6864,0.0807741,1972.82,4.10918
2777,2578.43,14.7063,0.0826829,1972.9,4.21227
2778,2579.16,14.726,0.0854335,1972.99,4.36023
2779,2579.9,14.7456,0.0891897,1973.08,4.56153
2780,2580.63,14.765,0.0941368,1973.19,4.82562
2781,2581.38,14.7842,0.10048,1973.3,5.16288
2782,2582.12,14.803,0.108443,1973.44,5.58454
2783,2582.87,14.8214,0.118266,1973.6,6.10264
2784,2583.63,14.8391,0.130207,1973.79,6.73005
2785,2584.41,14.856,0.144541,1974.03,7.48044
2786,2585.19,14.8718,0.161556,1974.32,8.36824
2787,2586,14.8862,0.181552,1974.68,9.40836
2788,2586.83,14.8987,0.204827,1975.14,10.6156
2789,2587.69,14.9087,0.231659,1975.73,12.0037
2790,2588.6,14.9156,0.262269,1976.48,13.5835
2791,2589.56,14.9183,0.296775,1977.44,15.3602
2792,2590.6,14.916,0.335111,1978.66,17.3297
2793,2591.71,14.9072,0.376936,1980.21,19.4737
2794,2592.94,14.8907,0.421515,1982.16,21.7535
2795,2594.28,14.8652,0.467601,1984.56,24.1046
2796,2595.76,14.8295,0.513354,1987.48,26.4322
2797,2597.39,14.783,0.55634,1990.94,28.6119
2798,2599.16,14.7261,0.593691,1994.93,30.4973
2799,2601.05,14.6599,0.622437,1999.38,31.9382
2800,2603.04,14.587,0.640006,2004.16,32.8054
2801,2605.16,14.5038,0.644508,2009.52,33.0052
2802,2607.27,14.4217,0.633574,2014.82,32.4211
2803,2609.3,14.3453,0.608797,2019.81,31.1383
2804,2611.21,14.2781,0.573264,2024.31,29.3176
2805,2612.96,14.2223,0.530789,2028.23,27.1555
2806,2614.56,14.1783,0.485153,2031.53,24.8456
2807,2616,14.1453,0.439568,2034.27,22.5515
2808,2617.31,14.1222,0.396432,2036.5,20.3941
2809,2618.52,14.1072,0.35732,2038.32,18.4519
2810,2619.63,14.0987,0.323104,2039.8,16.7666
2811,2620.68,14.0953,0.294103,2041.03,15.3514
2812,2621.67,14.0958,0.270241,2042.05,14.1988
2813,2622.62,14.0992,0.251165,2042.93,13.2875
2814,2623.55,14.1046,0.236352,2043.71,12.5878
2815,2624.46,14.1116,0.225186,2044.4,12.0663
2816,2625.35,14.1196,0.217034,2045.05,11.6897
2817,2626.23,14.1284,0.211294,2045.65,11.4273
2818,2627.11,14.1377,0.207432,2046.23,11.2526
2819,2627.98,14.1473,0.204997,2046.79,11.1438
2820,2628.84,14.157,0.20363,2047.34,11.0837
2821,2629.71,14.1669,0.203049,2047.89,11.0591
2822,2630.58,14.1768,0.203045,2048.43,11.0607
2823,2631.44,14.1866,0.203469,2048.97,11.0815
2824,2632.31,14.1965,0.204214,2049.52,11.117
2825,2633.18,14.2062,0.205213,2050.07,11.1643
2826,2634.05,14.2158,0.206425,2050.62,11.2219
2827,2634.92,14.2253,0.207826,2051.18,11.289
2828,2635.8,14.2346,0.209413,2051.74,11.3656
2829,2636.67,14.2438,0.211188,2052.32,11.4522
2830,2637.55,14.2528,0.213162,2052.9,11.5495
2831,2638.43,14.2615,0.215348,2053.49,11.6583
2832,2639.32,14.2701,0.217761,2054.09,11.7794
2833,2640.21,14.2783,0.220413,2054.7,11.9134
2834,2641.1,14.2863,0.223315,2055.33,12.0609
2835,2641.99,14.294,0.226468,2055.97,12.2218
2836,2642.9,14.3013,0.229869,2056.64,12.3959
2837,2643.8,14.3082,0.233508,2057.31,12.5824
2838,2644.71,14.3147,0.237362,2058.01,12.7801
2839,2645.63,14.3208,0.241401,2058.73,12.9872
2840,2646.56,14.3265,0.245585,2059.48,13.2014
2841,2647.49,14.3317,0.250221,2060.31,13.4389
2842,2648.42,14.3364,0.254892,2061.18,13.6772
2843,2649.37,14.3404,0.259508,2062.07,13.9115
2844,2650.32,14.3439,0.263975,2062.99,14.1367
2845,2651.28,14.3468,0.268188,2063.94,14.3471
2846,2652.25,14.3491,0.272044,2064.92,14.5373
2847,2653.22,14.351,0.275439,2065.92,14.7018
2848,2654.21,14.3524,0.278273,2066.94,14.8355
2849,2655.19,14.3535,0.280458,2067.97,14.9338
2850,2656.18,14.3543,0.281917,2069.02,14.9928
2851,2657.17,14.355,0.28259,2070.07,15.0095
2852,2658.16,14.3556,0.282435,2071.11,14.9822
2853,2659.15,14.3563,0.281434,2072.15,14.91
2854,2660.14,14.3572,0.279589,2073.18,14.7934
2855,2661.12,14.3585,0.276926,2074.19,14.6342
2856,2662.1,14.3601,0.273494,2075.17,14.4355
2857,2663.07,14.3622,0.269364,2076.12,14.2013
2858,2664.04,14.365,0.264628,2077.03,13.937
2859,2664.99,14.3683,0.259401,2077.92,13.6494
2860,2665.94,14.3724,0.253819,2078.76,13.3462
2861,2666.87,14.3772,0.248041,2079.56,13.0368
2862,2667.8,14.3826,0.242255,2080.32,12.732
2863,2668.72,14.3887,0.236682,2081.05,12.445
2864,2669.62,14.3955,0.231587,2081.75,12.1914
2865,2670.53,14.4027,0.227288,2082.41,11.9898
2866,2671.42,14.4104,0.224165,2083.06,11.8627
2867,2672.32,14.4183,0.222675,2083.69,11.8363
2868,2673.21,14.4263,0.223344,2084.32,11.9406
2869,2674.1,14.4341,0.226761,2084.97,12.2081
2870,2675.01,14.4413,0.233545,2085.65,12.6716
2871,2675.92,14.4475,0.244298,2086.39,13.3621
2872,2676.86,14.4523,0.25955,2087.21,14.3054
2873,2677.82,14.4548,0.279699,2088.16,15.5198
2874,2678.83,14.4544,0.304969,2089.28,17.0145
2875,2679.89,14.4499,0.335357,2090.62,18.7866
2876,2681.02,14.4402,0.370578,2092.27,20.8181
2877,2682.24,14.4239,0.409984,2094.27,23.0719
2878,2683.57,14.3998,0.452472,2096.73,25.4851
2879,2685.02,14.3665,0.496387,2099.69,27.9648
2880,2686.6,14.323,0.53948,2103.22,30.3849
2881,2688.4,14.2637,0.58207,2107.71,32.7643
2882,2690.36,14.1931,0.616474,2112.82,34.6716
2883,2692.43,14.1135,0.638989,2118.42,35.9023
2884,2694.57,14.029,0.646935,2124.27,36.3106
2885,2696.71,13.9445,0.639339,2130.12,35.8471
2886,2698.79,13.8648,0.617187,2135.67,34.5722
2887,2700.75,13.7937,0.583139,2140.72,32.6394
2888,2702.56,13.7338,0.540822,2145.13,30.2548
2889,2704.2,13.686,0.494046,2148.86,27.6335
2890,2705.69,13.6498,0.446185,2151.93,24.9647
2891,2707.04,13.6242,0.399855,2154.41,22.3944
2892,2708.27,13.6073,0.356856,2156.39,20.0221
2893,2709.4,13.5977,0.31826,2157.97,17.9063
2894,2710.45,13.5938,0.28458,2159.22,16.0736
2895,2711.44,13.5943,0.255917,2160.24,14.5273
2896,2712.39,13.5981,0.232098,2161.06,13.255
2897,2713.31,13.6044,0.212767,2161.75,12.2338
2898,2714.2,13.6124,0.197454,2162.34,11.4343
2899,2715.07,13.6218,0.185626,2162.86,10.8244
2900,2715.93,13.6321,0.176728,2163.33,10.3713
2901,2716.78,13.643,0.170225,2163.76,10.0441
2902,2717.63,13.6545,0.165621,2164.16,9.81514
2903,2718.47,13.6662,0.162484,2164.54,9.66072
2904,2719.31,13.6781,0.160451,2164.92,9.56145
2905,2720.15,13.6901,0.159227,2165.28,9.50185
2906,2720.98,13.7023,0.158581,2165.64,9.46989
2907,2721.82,13.7144,0.158333,2166,9.45634
2908,2722.66,13.7266,0.158345,2166.36,9.45427
2909,2723.49,13.7387,0.158514,2166.72,9.45846
2910,2724.33,13.7509,0.158764,2167.08,9.46505
2911,2725.16,13.763,0.159035,2167.43,9.47117
2912,2726,13.7751,0.159287,2167.79,9.47474
2913,2726.84,13.7872,0.159487,2168.15,9.47422
2914,2727.68,13.7992,0.159614,2168.51,9.46851
2915,2728.51,13.8113,0.15965,2168.86,9.45684
2916,2729.35,13.8233,0.159584,2169.22,9.43871
2917,2730.19,13.8354,0.159409,2169.57,9.41378
2918,2731.02,13.8475,0.15912,2169.92,9.38191
2919,2731.86,13.8596,0.158715,2170.27,9.34305
2920,2732.7,13.8718,0.158194,2170.61,9.29728
2921,2733.52,13.8847,0.157493,2170.98,9.23997
2922,2734.34,13.8977,0.15666,2171.35,9.17498
2923,2735.17,13.9108,0.1557,2171.71,9.10268
2924,2735.99,13.924,0.154621,2172.06,9.0235
2925,2736.81,13.9372,0.15343,2172.41,8.93792
2926,2737.63,13.9506,0.152134,2172.75,8.84647
2927,2738.45,13.964,0.150742,2173.08,8.7497
2928,2739.27,13.9776,0.149264,2173.4,8.64819
2929,2740.08,13.9913,0.147709,2173.72,8.54253
2930,2740.9,14.005,0.146087,2174.03,8.4333
2931,2741.71,14.019,0.144408,2174.33,8.3211
2932,2742.52,14.033,0.142681,2174.63,8.2065
2933,2743.33,14.0471,0.140916,2174.91,8.09008
2934,2744.13,14.0614,0.139122,2175.19,7.97237
2935,2744.94,14.0758,0.137308,2175.46,7.85391
2936,2745.74,14.0903,0.135483,2175.72,7.73519
2937,2746.55,14.105,0.133654,2175.97,7.61667
2938,2747.35,14.1197,0.131829,2176.21,7.49879
2939,2748.15,14.1346,0.130016,2176.45,7.38195
2940,2748.94,14.1496,0.128221,2176.68,7.26652
2941,2749.74,14.1647,0.126449,2176.9,7.15282
2942,2750.53,14.1799,0.124706,2177.12,7.04115
2943,2751.33,14.1952,0.122998,2177.33,6.93178
2944,2752.12,14.2107,0.121327,2177.53,6.82494
2945,2752.91,14.2262,0.119699,2177.73,6.72081
2946,2753.7,14.2418,0.118115,2177.92,6.61956
2947,2754.49,14.2575,0.116579,2178.1,6.52133
2948,2755.27,14.2733,0.115093,2178.28,6.42624
2949,2756.06,14.2891,0.113658,2178.46,6.33435
2950,2756.85,14.305,0.112277,2178.63,6.24574
2951,2757.63,14.3211,0.110949,2178.79,6.16044
2952,2758.41,14.3371,0.109677,2178.95,6.07849
2953,2759.19,14.3533,0.108459,2179.11,5.99989
2954,2759.98,14.3695,0.107297,2179.26,5.92464
2955,2760.76,14.3857,0.106191,2179.41,5.85274
2956,2761.54,14.402,0.10514,2179.55,5.78418
2957,2762.31,14.4184,0.104145,2179.69,5.71894
2958,2763.09,14.4348,0.103206,2179.83,5.65702
2959,2763.87,14.4513,0.102322,2179.97,5.59841
2960,2764.65,14.4678,0.101494,2180.1,5.54314
2961,2765.41,14.4854,0.100657,2180.24,5.48705
2962,2766.17,14.5031,0.0998866,2180.38,5.43497
2963,2766.93,14.5208,0.0991867,2180.51,5.38701
2964,2767.69,14.5385,0.0985594,2180.65,5.34331
2965,2768.45,14.5563,0.0980086,2180.78,5.3041
2966,2769.21,14.5741,0.0975393,2180.91,5.26965
2967,2769.97,14.5919,0.0971579,2181.03,5.24034
2968,2770.73,14.6098,0.0968728,2181.16,5.21664
2969,2771.49,14.6276,0.0966943,2181.29,5.19913
2970,2772.25,14.6454,0.0966352,2181.41,5.18855
2971,2773.01,14.6633,0.0967109,2181.53,5.18577
2972,2773.77,14.6811,0.0969404,2181.66,5.19184
2973,2774.53,14.699,0.0973457,2181.78,5.20801
2974,2775.29,14.7168,0.0979534,2181.91,5.23575
2975,2776.05,14.7345,0.0987941,2182.04,5.27677
2976,2776.81,14.7523,0.0999031,2182.16,5.33301
2977,2777.57,14.7699,0.101321,2182.3,5.40668
2978,2778.33,14.7875,0.103093,2182.43,5.50024
2979,2779.09,14.805,0.10527,2182.57,5.6164
2980,2779.86,14.8223,0.107907,2182.72,5.7581
2981,2780.63,14.8396,0.111063,2182.88,5.92846
2982,2781.4,14.8566,0.114801,2183.04,6.13077
2983,2782.17,14.8734,0.119188,2183.22,6.36839
2984,2782.95,14.8899,0.124289,2183.41,6.64473
2985,2783.73,14.9061,0.130172,2183.62,6.96316
2986,2784.52,14.9219,0.136902,2183.84,7.32691
2987,2785.31,14.9372,0.144542,2184.1,7.73903
2988,2786.11,14.952,0.153147,2184.38,8.20224
2989,2786.92,14.9661,0.162768,2184.7,8.71884
2990,2787.74,14.9794,0.173442,2185.06,9.29056
2991,2788.57,14.9918,0.185195,2185.47,9.91836
2992,2789.42,15.0031,0.198032,2185.94,10.6023
2993,2790.28,15.0131,0.211938,2186.47,11.341
2994,2791.17,15.0217,0.226865,2187.08,12.1318
2995,2792.08,15.0286,0.242731,2187.77,12.9699
2996,2793.01,15.0337,0.25941,2188.57,13.8483
2997,2793.97,15.0367,0.276725,2189.47,14.7573
2998,2794.96,15.0374,0.294443,2190.49,15.6844
2999,2795.98,15.0356,0.312267,2191.64,16.6136
3000,2797.04,15.0313,0.329843,2192.92,17.5261
3001,2798.15,15.0233,0.34808,2194.46,18.4692
3002,2799.3,15.0123,0.364961,2196.16,19.3366
3003,2800.48,14.9983,0.379876,2198,20.0965
3004,2801.71,14.9817,0.392228,2199.98,20.7179
3005,2802.96,14.9629,0.401477,2202.07,21.1732
3006,2804.24,14.9427,0.407198,2204.22,21.4407
3007,2805.52,14.9217,0.409118,2206.41,21.5072
3008,2806.8,14.9007,0.407155,2208.59,21.3695
3009,2808.08,14.8804,0.401417,2210.73,21.0345
3010,2809.33,14.8617,0.392196,2212.77,20.5183
3011,2810.55,14.8451,0.37993,2214.7,19.8449
3012,2811.74,14.831,0.365159,2216.49,19.0433
3013,2812.9,14.8197,0.348472,2218.13,18.1448
3014,2814.01,14.8114,0.33046,2219.61,17.1807
3015,2815.08,14.8061,0.311679,2220.92,16.1802
3016,2816.11,14.8037,0.292625,2222.08,15.169
3017,2817.11,14.8041,0.273713,2223.1,14.1688
3018,2818.07,14.8069,0.25528,2223.98,13.1968
3019,2819,14.812,0.237584,2224.75,12.2663
3020,2819.9,14.8191,0.220808,2225.4,11.3863
3021,2820.79,14.8279,0.205079,2225.97,10.5632
3022,2821.65,14.8383,0.190468,2226.46,9.80024
3023,2822.49,14.8499,0.177008,2226.88,9.09884
3024,2823.32,14.8626,0.1647,2227.24,8.45869
3025,2824.13,14.8763,0.153522,2227.55,7.8783
3026,2824.94,14.8908,0.143434,2227.82,7.35529
3027,2825.73,14.9059,0.134382,2228.06,6.88664
3028,2826.52,14.9216,0.126306,2228.27,6.46896
3029,2827.3,14.9377,0.11914,2228.45,6.0986
3030,2828.08,14.9542,0.112814,2228.62,5.77179
3031,2828.85,14.9711,0.107259,2228.76,5.48474
3032,2829.62,14.9882,0.102405,2228.9,5.23372
3033,2830.39,15.0055,0.0981835,2229.02,5.01511
3034,2831.15,15.023,0.0945299,2229.13,4.82547
3035,2831.91,15.0406,0.0913826,2229.24,4.6616
3036,2832.67,15.0584,0.0886844,2229.33,4.52052
3037,2833.43,15.0763,0.0863831,2229.42,4.39956
3038,2834.19,15.0943,0.0844319,2229.51,4.2963
3039,2834.94,15.1123,0.0827896,2229.59,4.20869
3040,2835.7,15.1305,0.0814206,2229.68,4.13494
3041,2836.44,15.1498,0.0802111,2229.76,4.06925
3042,2837.18,15.1692,0.0792571,2229.84,4.01667
3043,2837.92,15.1886,0.0785383,2229.92,3.9763
3044,2838.65,15.208,0.0780433,2230,3.94771
3045,2839.39,15.2275,0.0777706,2230.07,3.93104
3046,2840.13,15.2469,0.0777298,2230.15,3.92704
3047,2840.86,15.2664,0.0779432,2230.23,3.93715
3048,2841.6,15.2858,0.0784479,2230.3,3.96366
3049,2842.34,15.3052,0.0792988,2230.38,4.00982
3050,2843.08,15.3246,0.0805716,2230.46,4.08002
3051,2843.82,15.3439,0.0823665,2230.54,4.17996
3052,2844.56,15.3632,0.0848114,2230.63,4.31679
3053,2845.3,15.3823,0.088065,2230.72,4.49921
3054,2846.04,15.4012,0.0923186,2230.83,4.73751
3055,2846.79,15.4199,0.0977957,2230.94,5.0435
3056,2847.54,15.4384,0.104751,2231.07,5.4304
3057,2848.3,15.4564,0.113467,2231.22,5.9127
3058,2849.06,15.4739,0.124252,2231.4,6.50601
3059,2849.84,15.4906,0.137434,2231.62,7.22696
3060,2850.62,15.5064,0.15336,2231.89,8.09308
3061,2851.43,15.5209,0.17239,2232.23,9.12257
3062,2852.26,15.5336,0.194888,2232.66,10.3339
3063,2853.12,15.544,0.221201,2233.21,11.7446
3064,2854.02,15.5514,0.251634,2233.93,13.3701
3065,2854.97,15.5548,0.286392,2234.85,15.2202
3066,2855.99,15.5531,0.325508,2236.05,17.2958
3067,2857.1,15.545,0.368728,2237.58,19.5826
3068,2858.32,15.5288,0.415381,2239.53,22.0439
3069,2859.67,15.5032,0.464225,2241.98,24.6133
3070,2861.16,15.4666,0.513323,2245.01,27.1877
3071,2862.81,15.4183,0.560006,2248.64,29.6262
3072,2864.62,15.3583,0.601013,2252.88,31.7573
3073,2866.58,15.2878,0.632866,2257.67,33.3992
3074,2868.63,15.2096,0.652467,2262.84,34.3912
3075,2870.74,15.1275,0.657772,2268.2,34.629
3076,2872.84,15.0461,0.648301,2273.51,34.0912
3077,2874.87,14.9697,0.625268,2278.54,32.8452
3078,2876.79,14.9017,0.591263,2283.12,31.03
3079,2878.57,14.8442,0.549641,2287.13,28.824
3080,2880.19,14.798,0.503863,2290.53,26.4097
3081,2881.7,14.7602,0.453273,2293.56,23.7544
3082,2883.06,14.7338,0.404381,2295.99,21.1985
3083,2884.28,14.717,0.359191,2297.91,18.8457
3084,2885.4,14.708,0.318858,2299.42,16.7548
3085,2886.44,14.705,0.283887,2300.61,14.9502
3086,2887.42,14.7066,0.254323,2301.56,13.4322
3087,2888.35,14.7117,0.229909,2302.33,12.1851
3088,2889.25,14.7193,0.2102,2302.97,11.1834
3089,2890.13,14.7287,0.194641,2303.51,10.3962
3090,2890.98,14.7394,0.182629,2303.98,9.79037
3091,2891.82,14.7511,0.173558,2304.4,9.33351
3092,2892.65,14.7635,0.166859,2304.78,8.99558
3093,2893.48,14.7764,0.162025,2305.14,8.75035
3094,2894.3,14.7896,0.158625,2305.48,8.57591
3095,2895.12,14.803,0.156308,2305.81,8.4547
3096,2895.94,14.8165,0.1548,2306.13,8.37314
3097,2896.75,14.8302,0.153892,2306.45,8.32108
3098,2897.57,14.8439,0.15343,2306.76,8.29117
3099,2898.38,14.8576,0.153307,2307.07,8.2784
3100,2899.2,14.8713,0.153451,2307.38,8.27955
3101,2900.01,14.885,0.15382,2307.69,8.29298
3102,2900.83,14.8986,0.154398,2307.99,8.31831
3103,2901.65,14.9122,0.155189,2308.31,8.35635
3104,2902.46,14.9258,0.15622,2308.62,8.40902
3105,2903.28,14.9392,0.157535,2308.94,8.47939
3106,2904.1,14.9526,0.159202,2309.26,8.57174
3107,2904.92,14.9658,0.161313,2309.6,8.69171
3108,2905.75,14.9788,0.163983,2309.94,8.84638
3109,2906.58,14.9915,0.167358,2310.29,9.0445
3110,2907.41,15.004,0.171616,2310.66,9.29651
3111,2908.24,15.0161,0.176965,2311.05,9.61459
3112,2909.09,15.0277,0.183648,2311.47,10.0126
3113,2909.94,15.0386,0.191937,2311.93,10.5059
3114,2910.8,15.0487,0.202125,2312.43,11.1107
3115,2911.68,15.0577,0.214519,2312.99,11.8438
3116,2912.58,15.0653,0.229427,2313.63,12.7217
3117,2913.5,15.0711,0.247133,2314.38,13.7594
3118,2914.45,15.0748,0.26788,2315.24,14.9695
3119,2915.44,15.0755,0.291834,2316.27,16.3601
3120,2916.48,15.0728,0.319049,2317.49,17.9331
3121,2917.59,15.0648,0.351961,2319.09,19.8284
