# zMean	zSD	jMean	jSD	FMean	FSD	TotSteps
2.335207498321820367e+03	6.403418466028095724e-01	1.725503654519648080e+03	9.590298281470313668e+01	1.469484867428597319e+01	4.742371715940407739e-02	1.080000000000000000e+02
2.339262518611857558e+03	4.281303349899778787e-01	1.727616451176328383e+03	6.394787899497896433e+01	1.476483387160581628e+01	3.170733260935776343e-02	1.070000000000000000e+02
2.343122505358104263e+03	3.232529741455471006e-01	1.729107215988712142e+03	4.815051528066396713e+01	1.484926325317877982e+01	2.394011526521921951e-02	1.180000000000000000e+02
2.346887304910613693e+03	2.796319488969403189e-01	1.730306589803007000e+03	4.151072063995525241e+01	1.494074219831993844e+01	2.070954213530740162e-02	1.290000000000000000e+02
2.350613596866424359e+03	2.788316383260669995e-01	1.731416361293674981e+03	4.129701408091932535e+01	1.503507301607258029e+01	2.065027113442852169e-02	1.270000000000000000e+02
2.354358498661866633e+03	3.307701780466019703e-01	1.732620667252971543e+03	4.907283444982022047e+01	1.512802558910214401e+01	2.449683938613134160e-02	1.340000000000000000e+02
2.358210247798073851e+03	4.899017673127144534e-01	1.734221004010919160e+03	7.327176630310714245e+01	1.521306504807463611e+01	3.628212488717963424e-02	1.340000000000000000e+02
2.362395198258951950e+03	9.361453080470747423e-01	1.736964526822130438e+03	1.419175946838222444e+02	1.527342761694198536e+01	6.933092151396635927e-02	1.420000000000000000e+02
2.367502371937939188e+03	2.098034304067320388e+00	1.742819427695727882e+03	3.212801369968801737e+02	1.526549033427622071e+01	1.553804205592257404e-01	1.420000000000000000e+02
2.374597307043160981e+03	4.046240496111108698e+00	1.755356372246264755e+03	6.221754738199524581e+02	1.511033944038349119e+01	2.996645711419887448e-01	1.370000000000000000e+02
2.383451083081978140e+03	4.398000964505502708e+00	1.773723777514882613e+03	6.788034506323747337e+02	1.482492878694866789e+01	3.257159514312775173e-01	1.380000000000000000e+02
2.391224403207509113e+03	2.628909206183312808e+00	1.788357540557679158e+03	4.116102108061313629e+02	1.461953669845185111e+01	1.946970158099361470e-01	1.340000000000000000e+02
2.397040195515166488e+03	1.394570139946295972e+00	1.796368521159774900e+03	2.246199025707319379e+02	1.455911912014673426e+01	1.032818645644226763e-01	1.310000000000000000e+02
2.401887518385677595e+03	9.346049009282397790e-01	1.801110822886468441e+03	1.542062913770787418e+02	1.457042638835671333e+01	6.921683896274544168e-02	1.340000000000000000e+02
2.406389093799890816e+03	7.647824087458843234e-01	1.804677235134197190e+03	1.267941750539466739e+02	1.460733971318007640e+01	5.663978519172019332e-02	1.330000000000000000e+02
2.410728902007313081e+03	6.609131316055468774e-01	1.807701043119673841e+03	1.088452958003617823e+02	1.465623351733837509e+01	4.894722652670679963e-02	1.280000000000000000e+02
2.414948236117063971e+03	5.611776267900550064e-01	1.810287745726697949e+03	9.120363303599879146e+01	1.471404963317022485e+01	4.156081504007147487e-02	1.160000000000000000e+02
2.419031711118719613e+03	4.587474213894211506e-01	1.812429081435953321e+03	7.347711421130225062e+01	1.478192747454761680e+01	3.397483402810053121e-02	1.050000000000000000e+02
2.422991684832546071e+03	3.634283531277383017e-01	1.814138558715679437e+03	5.729388303356245160e+01	1.485895182130161984e+01	2.691550383264029733e-02	9.500000000000000000e+01
2.426829429872986566e+03	2.826230213794663770e-01	1.815469771684552370e+03	4.396969737950712442e+01	1.494502842360658512e+01	2.093106096336327937e-02	8.700000000000000000e+01
2.430579779361527926e+03	2.228153608532335295e-01	1.816502404663379821e+03	3.410199809772893786e+01	1.503757754048523587e+01	1.650170562479047476e-02	1.020000000000000000e+02
2.434257076032452460e+03	1.875592126548065175e-01	1.817336189325406849e+03	2.856856796331703663e+01	1.513553694903656677e+01	1.389063528921496982e-02	1.240000000000000000e+02
2.437901067386213981e+03	1.919348030809230610e-01	1.818091732695142355e+03	2.960938116209581494e+01	1.523596294937697593e+01	1.421469151617316129e-02	1.320000000000000000e+02
2.441595935194105550e+03	3.183969129723042135e-01	1.819075057241079548e+03	5.111755020124837756e+01	1.533262103952453970e+01	2.358047537472884869e-02	1.320000000000000000e+02
2.445666488054295769e+03	9.446850587666869581e-01	1.821424154056880752e+03	1.559113409155979753e+02	1.540145589469882559e+01	6.996337545226083421e-02	1.340000000000000000e+02
2.451379235038431943e+03	3.274820491750663365e+00	1.829502734540333904e+03	5.403847484500147402e+02	1.534866985305369802e+01	2.425332056190541152e-01	1.300000000000000000e+02
2.460976714400837409e+03	6.411253769010693659e+00	1.851002424395785738e+03	1.046080982498824596e+03	1.500818053147395936e+01	4.748174541329319709e-01	1.320000000000000000e+02
2.471230295279827715e+03	3.929408141336676596e+00	1.874454128537377528e+03	6.352842825683765113e+02	1.461910033157593425e+01	2.910119669473942849e-01	1.370000000000000000e+02
2.477625581297952522e+03	1.218759470338648843e+00	1.884380336476549246e+03	1.985440057846717536e+02	1.451576544907360677e+01	9.026132637328032615e-02	1.280000000000000000e+02
2.482056741609744677e+03	4.460239359574250662e-01	1.887516308376362531e+03	7.549150817375630140e+01	1.455789371638230278e+01	3.303253269700689998e-02	1.250000000000000000e+02
2.486006413629042981e+03	2.904256320240745093e-01	1.889021130079584736e+03	5.082040021149441600e+01	1.463568100663305671e+01	2.150892230770296010e-02	1.320000000000000000e+02
2.489858852721726635e+03	2.730407405519795216e-01	1.890233703433694927e+03	4.782885825075209141e+01	1.472066936742891841e+01	2.022139724527960425e-02	1.320000000000000000e+02
2.493708099341067737e+03	2.878539441241567687e-01	1.891456879251476266e+03	4.986140490043908358e+01	1.480589416280049697e+01	2.131846310183505011e-02	1.250000000000000000e+02
2.497571947245471165e+03	3.144931542468639707e-01	1.892765539290259312e+03	5.395574613194912672e+01	1.489003758700039270e+01	2.329136300352274702e-02	1.310000000000000000e+02
2.501471498810262801e+03	3.628678014818778608e-01	1.894216088447415359e+03	6.192667387565597892e+01	1.497153679811193250e+01	2.687398937774787555e-02	1.320000000000000000e+02
2.505462570419787880e+03	5.079629082520835670e-01	1.896036480588955101e+03	8.839888271875679493e+01	1.504625803471047440e+01	3.761973298514931230e-02	1.320000000000000000e+02
2.509830968417844360e+03	1.093720871338283329e+00	1.899270942783700548e+03	1.976855684635229409e+02	1.509303447897443995e+01	8.100096773131326700e-02	1.310000000000000000e+02
2.515669495569252831e+03	3.153199317367564980e+00	1.907965338693651347e+03	5.800315452879294753e+02	1.503093315814110653e+01	2.335259414442418802e-01	1.310000000000000000e+02
2.524968259102361571e+03	6.041069614987525149e+00	1.929331670054771394e+03	1.108414580560754985e+03	1.471256673087907174e+01	4.474016156859761395e-01	1.330000000000000000e+02
2.535176621453252210e+03	4.095321982730458110e+00	1.953776536508630898e+03	7.476104361205361784e+02	1.432683541517212156e+01	3.032995460410177202e-01	1.270000000000000000e+02
2.541903100888437166e+03	1.396721892466534332e+00	1.965263550409080835e+03	2.564692865228280425e+02	1.419897234820233400e+01	1.034412233560715322e-01	1.240000000000000000e+02
2.546540786315332298e+03	4.862239375165374744e-01	1.969060476899738660e+03	9.133055831724777818e+01	1.422580536548645824e+01	3.600974481247476433e-02	1.170000000000000000e+02
2.550557716910591353e+03	2.379611092947669371e-01	1.970596857335483946e+03	4.548207320831716061e+01	1.429861148560159556e+01	1.762339975437043904e-02	1.130000000000000000e+02
2.554393102781316429e+03	1.443085695109261601e-01	1.971478114495499995e+03	2.766920298757031560e+01	1.438486280801569173e+01	1.068749265797919179e-02	7.600000000000000000e+01
2.558134643041080835e+03	1.074706993391770643e-01	1.972046537362089111e+03	2.027965309796854854e+01	1.447806433637753010e+01	7.959279993059453773e-03	7.500000000000000000e+01
2.561823912305166687e+03	8.231273121738331977e-02	1.972472104784197427e+03	1.531380219059064984e+01	1.457513705467932397e+01	6.096080873959408564e-03	7.400000000000000000e+01
2.565479169657483908e+03	6.539291427166245285e-02	1.972802104142931512e+03	1.198425169195979834e+01	1.467472869516670997e+01	4.842999230959321721e-03	6.400000000000000000e+01
2.569126372795246425e+03	7.103243212782923977e-02	1.973145632599768533e+03	1.324530039262026548e+01	1.477491683078402218e+01	5.260661923387033312e-03	1.160000000000000000e+02
2.572773610383173491e+03	1.089159708752925337e-01	1.973536914177811013e+03	2.102077782107517123e+01	1.487510241502214292e+01	8.066316803024164983e-03	1.290000000000000000e+02
2.576522418943189223e+03	2.832908148839164419e-01	1.974349350601886499e+03	5.623784169973805547e+01	1.496776565306740103e+01	2.098051775030285171e-02	1.290000000000000000e+02
2.580734285367663233e+03	1.015083515803398173e+00	1.976996495082677484e+03	2.020269637401215732e+02	1.502613482567083558e+01	7.517708518039967203e-02	1.390000000000000000e+02
2.586715322113598631e+03	3.393064855543665104e+00	1.986402434704113148e+03	6.687453377419151366e+02	1.495347924426688202e+01	2.512903832015638272e-01	1.530000000000000000e+02
2.596281170522521279e+03	5.944434551054538218e+00	2.009279388446632538e+03	1.158909547621849924e+03	1.461533251110206777e+01	4.402448228510991157e-01	1.560000000000000000e+02
2.606049167582022619e+03	3.609934405470021979e+00	2.032637449409083729e+03	7.025011752434074879e+02	1.426221464887537671e+01	2.673517420691098323e-01	1.570000000000000000e+02
2.612486870451951290e+03	1.338193574044875378e+00	2.043264150480243643e+03	2.678720967434346676e+02	1.415573837432848592e+01	9.910661609376347769e-02	1.450000000000000000e+02
2.617383027800716263e+03	5.183630087201982484e-01	2.048071281384334270e+03	1.128705140752717853e+02	1.416342896107892102e+01	3.838996442581787960e-02	1.140000000000000000e+02
2.621656812215736409e+03	5.031242533726083543e-01	2.050557265451413514e+03	1.085349862435832620e+02	1.421721248730255560e+01	3.726138220477537288e-02	1.140000000000000000e+02
2.625910235919415754e+03	4.938184101992494912e-01	2.052966372442787360e+03	1.057090497631579638e+02	1.427250392780806543e+01	3.657219145935641791e-02	1.120000000000000000e+02
2.630157250874986403e+03	5.097552648203338421e-01	2.055375539246884273e+03	1.089762069107964635e+02	1.432827000019849528e+01	3.775247491259392518e-02	1.190000000000000000e+02
2.634449833171703176e+03	5.765667921745173397e-01	2.057978268746555841e+03	1.233948635030537844e+02	1.438066135530366196e+01	4.270053662844475184e-02	1.040000000000000000e+02
2.638856336752881816e+03	7.096680915903412767e-01	2.061061393403510920e+03	1.516285502910614014e+02	1.442461570008153871e+01	5.255801886318067773e-02	1.070000000000000000e+02
2.643455769983022037e+03	8.858610650450912116e-01	2.064904483846758012e+03	1.880044248560443521e+02	1.445428167505735928e+01	6.560687047723945398e-02	1.050000000000000000e+02
2.648255794858694117e+03	1.026836894446363502e+00	2.069532288873997004e+03	2.152601121878251433e+02	1.446909183276509303e+01	7.604754040269767756e-02	1.150000000000000000e+02
2.653158751704143469e+03	1.036349346212350531e+00	2.074524171486601972e+03	2.144563973089680076e+02	1.447627884879111093e+01	7.675203258048668431e-02	1.540000000000000000e+02
2.657977452147227723e+03	9.035468944865303609e-01	2.079164272129999972e+03	1.851545084202662110e+02	1.448970589397630171e+01	6.691668300567243932e-02	1.630000000000000000e+02
2.662613511258642575e+03	7.645969262858033355e-01	2.083072645070619274e+03	1.583743001250550151e+02	1.451665935618492753e+01	5.662604836072659964e-02	1.640000000000000000e+02
2.667216999711988137e+03	9.339689597908924501e-01	2.086938529982797263e+03	2.064450510712340474e+02	1.454602500133013621e+01	6.916974116211349610e-02	1.640000000000000000e+02
2.672581327908148978e+03	2.204136371380962522e+00	2.094064780841512857e+03	5.137155185202136636e+02	1.451904285512245885e+01	1.632383396644740969e-01	1.650000000000000000e+02
2.680596833116102971e+03	5.063448059181501648e+00	2.112239961117102666e+03	1.185016136341728270e+03	1.429571453942140558e+01	3.749989632629819880e-01	1.570000000000000000e+02
2.690905086970442426e+03	4.876108894409822980e+00	2.139713776925143975e+03	1.133971646581776440e+03	1.390258525896900643e+01	3.611246247199915160e-01	1.550000000000000000e+02
2.698750006185980510e+03	2.009165051379598665e+00	2.156725982526580083e+03	4.699700143421068788e+02	1.369189054186625221e+01	1.487987637051730871e-01	1.510000000000000000e+02
2.704038740763012811e+03	7.602813342226125704e-01	2.163110151621494424e+03	1.851664167698472738e+02	1.367050685909125285e+01	5.630643561252668405e-02	1.500000000000000000e+02
2.708492861416325013e+03	4.576795288579020293e-01	2.166091145698565015e+03	1.163346237316727638e+02	1.371093468350694522e+01	3.389574590721622371e-02	1.360000000000000000e+02
2.712758380323808524e+03	3.896955945170300639e-01	2.168292129167278290e+03	9.953496510442346334e+01	1.376533035321871878e+01	2.886085572993124515e-02	1.250000000000000000e+02
2.716963832927757721e+03	3.558419067941018255e-01	2.170268616173640567e+03	8.992944393213838339e+01	1.382417453337025215e+01	2.635365161717118099e-02	8.600000000000000000e+01
2.721121486098570131e+03	3.248504133426049489e-01	2.172053342530752161e+03	8.071497511677443981e+01	1.388655873953988973e+01	2.405842161215332453e-02	8.400000000000000000e+01
2.725232375636132474e+03	2.864582040888793424e-01	2.173641373370214751e+03	7.008860213775187731e+01	1.395240626038800080e+01	2.121509459482240345e-02	8.200000000000000000e+01
2.729286110388816724e+03	2.469799518611269229e-01	2.175015045206517698e+03	5.955521870311349630e+01	1.402248666460420168e+01	1.829133523483505996e-02	8.100000000000000000e+01
2.733288627916784662e+03	2.113950365447143653e-01	2.176185087495697644e+03	5.016501084156334400e+01	1.409636021648292470e+01	1.565591640650154659e-02	7.900000000000000000e+01
2.737241828794531557e+03	1.815623212255073060e-01	2.177179008650253763e+03	4.242784394789487123e+01	1.417388615947696096e+01	1.344650550996107086e-02	7.800000000000000000e+01
2.741154730762369127e+03	1.580180152006754601e-01	2.178031142961363912e+03	3.640490861423313618e+01	1.425439663973893012e+01	1.170281420576202436e-02	7.700000000000000000e+01
2.745034198019432552e+03	1.406331439403840089e-01	2.178774930992688496e+03	3.189329065941274166e+01	1.433738329468082284e+01	1.041529064022483908e-02	7.700000000000000000e+01
2.748884814386136895e+03	1.277163523848567350e-01	2.179440446781561150e+03	2.865488069970160723e+01	1.442250664656267212e+01	9.458673057622490887e-03	1.000000000000000000e+02
2.752716304120703626e+03	1.197132930104942150e-01	2.180048587690939257e+03	2.632187988143414259e+01	1.450904651682068192e+01	8.865966480357201362e-03	9.600000000000000000e+01
2.756524848243204360e+03	1.143288979747154877e-01	2.180617798471370406e+03	2.474088315758854151e+01	1.459728573910826377e+01	8.467198184007429518e-03	9.700000000000000000e+01
2.760322541614764305e+03	1.115437888195260907e-01	2.181163886707498477e+03	2.392015373054891825e+01	1.468632856801053599e+01	8.260932999974102131e-03	9.600000000000000000e+01
2.764111748445730427e+03	1.147543172388009458e-01	2.181706999184621509e+03	2.428483885712921619e+01	1.477599991010919922e+01	8.498704734705597730e-03	9.900000000000000000e+01
2.767898785704436705e+03	1.290629745568663556e-01	2.182285166045240658e+03	2.716199387516826391e+01	1.486583193072941178e+01	9.558403895681522044e-03	9.900000000000000000e+01
2.771707263550085827e+03	1.704868338617523960e-01	2.182987364021754274e+03	3.605134666245430708e+01	1.495407606148063451e+01	1.262625491580138259e-02	9.900000000000000000e+01
2.775591425762769632e+03	2.799499885822531176e-01	2.184030695820550591e+03	5.940459711663424969e+01	1.503671500800927596e+01	2.073309615440166453e-02	9.500000000000000000e+01
2.779686905074127480e+03	5.433853969748699830e-01	2.185925400736110987e+03	1.151226988863199949e+02	1.510370381021010466e+01	4.024312249995887214e-02	9.400000000000000000e+01
2.784254531809957825e+03	1.087756261864122997e+00	2.189707926453482287e+03	2.282595912637189031e+02	1.513572537415451258e+01	8.055922875365695290e-02	9.400000000000000000e+01
2.789654895585341364e+03	1.865970392071672590e+00	2.196735022753002340e+03	3.858546656360849738e+02	1.510607443294959928e+01	1.381937672368280801e-01	9.700000000000000000e+01
2.795864928747806061e+03	2.256098416019448383e+00	2.206815814512862744e+03	4.593324642162770033e+02	1.501645937693747968e+01	1.670866486904003523e-01	9.800000000000000000e+01
2.802014371125487287e+03	1.760917964913805145e+00	2.216541955250579576e+03	3.531442496776580811e+02	1.493133167444638865e+01	1.304135844815164091e-01	1.060000000000000000e+02
2.807317956259305902e+03	9.818269331282176715e-01	2.222894262486639491e+03	1.940487349890172482e+02	1.490884815943579866e+01	7.271410266747579954e-02	9.700000000000000000e+01
2.811815414391122886e+03	4.710083095674645892e-01	2.226134593217514521e+03	9.222404049523174763e+01	1.494606641019343307e+01	3.488287540656642705e-02	9.400000000000000000e+01
2.815864031280915697e+03	2.315545210754205996e-01	2.227680025710807058e+03	4.514908919855952263e+01	1.501652584333536566e+01	1.714892783084565053e-02	9.200000000000000000e+01
2.819711689640678742e+03	1.326106828360733847e-01	2.228485967973100287e+03	2.591353810857981443e+01	1.510186826521131032e+01	9.821147170839594764e-03	9.300000000000000000e+01
2.823469871333553783e+03	9.328074132010477637e-02	2.228994138926325377e+03	1.824217580817639828e+01	1.519383732903700412e+01	6.908371702166959949e-03	9.000000000000000000e+01
2.827188913366030647e+03	7.753578026205781848e-02	2.229383036689713663e+03	1.506651593465358019e+01	1.528870507611176777e+01	5.742299886208002135e-03	9.000000000000000000e+01
2.830881296579414084e+03	7.098085820442143201e-02	2.229722476447287136e+03	1.364447230752557516e+01	1.538554717532857907e+01	5.256842358619451261e-03	9.200000000000000000e+01
2.834564867692305597e+03	6.799753088601177831e-02	2.230045202578767203e+03	1.289316403772681952e+01	1.548304189870781755e+01	5.035897137418032798e-03	8.200000000000000000e+01
2.838231475313603369e+03	6.857802391471071179e-02	2.230354405965198566e+03	1.281056111212819815e+01	1.558179293827453193e+01	5.078888451123475534e-03	8.400000000000000000e+01
2.842439844072708638e+03	7.448521912012983082e-01	2.232838002699992558e+03	1.556086225667968392e+02	1.564042114797519112e+01	5.516375328036815517e-02	1.300000000000000000e+02
2.847887450175071535e+03	2.694104088247869289e+00	2.240186419353439305e+03	5.586254346128553152e+02	1.560727144003416988e+01	1.995253487756372124e-01	1.350000000000000000e+02
2.856777172857369806e+03	5.780942157785422530e+00	2.260845394533190756e+03	1.182311306284740567e+03	1.531919857818316011e+01	4.281365762055884261e-01	1.370000000000000000e+02
2.866998060236149740e+03	4.148257826659951242e+00	2.286349089958272998e+03	8.382448856048285961e+02	1.493253965891074131e+01	3.072199746424360001e-01	1.470000000000000000e+02
2.873829278742658062e+03	1.371958160766782120e+00	2.298499801513868988e+03	2.776246313564479351e+02	1.479691961631873376e+01	1.016072213863878915e-01	1.450000000000000000e+02
2.878510844837891000e+03	4.700048707508884815e-01	2.302354007780743814e+03	9.851218958385288715e+01	1.482050283130578272e+01	3.480856072781080002e-02	1.410000000000000000e+02
2.882627625168409395e+03	2.843487989570447905e-01	2.304051437820524370e+03	6.208527901675552130e+01	1.488591408002756467e+01	2.105887205075873680e-02	1.390000000000000000e+02
2.886642118942494562e+03	2.574535648151172196e-01	2.305401518677580952e+03	5.702260657213628292e+01	1.495890067111882793e+01	1.906701101020757960e-02	1.370000000000000000e+02
2.890648638357656637e+03	2.903076921315897452e-01	2.306737788721376546e+03	6.375459644477814436e+01	1.503247784323192704e+01	2.150018767926553664e-02	1.390000000000000000e+02
2.894702794256775178e+03	3.605941769636478167e-01	2.308305839141890374e+03	7.948219778947532177e+01	1.510252705734320600e+01	2.670560474592775790e-02	1.350000000000000000e+02
2.898905982528622644e+03	5.709110480201986526e-01	2.310503203370545179e+03	1.288335123397409916e+02	1.516153893393017427e+01	4.228167221637590956e-02	1.500000000000000000e+02
2.903604163802508083e+03	1.282360350539429206e+00	2.314791637369921318e+03	2.973922020737081766e+02	1.518389162878621867e+01	9.497160756095013312e-02	1.570000000000000000e+02
2.909857770791255007e+03	3.228506093583381364e+00	2.325567931291842342e+03	7.574996947152540088e+02	1.509104949519962169e+01	2.391031612907852377e-01	1.640000000000000000e+02
2.918876907773107632e+03	5.143922376670016838e+00	2.347780882455413121e+03	1.206290158692747355e+03	1.479339221032362950e+01	3.809588912161814278e-01	1.680000000000000000e+02
2.928148777670915479e+03	3.486457058779387275e+00	2.370848062270149057e+03	8.193944773022085428e+02	1.447701752569197708e+01	2.582070097732014347e-01	1.740000000000000000e+02
2.934788702739678229e+03	1.488017157070160357e+00	2.382880560184867136e+03	3.585914001921191812e+02	1.435556467509940681e+01	1.102025506526160825e-01	1.710000000000000000e+02
2.939863828923654637e+03	8.111360709628664400e-01	2.388430239140317099e+03	2.061610970757901669e+02	1.435000082991410686e+01	6.007273741550989143e-02	1.720000000000000000e+02
2.944540433618330098e+03	7.253879230770625686e-01	2.392380618556479931e+03	1.905873150080442429e+02	1.437395148622646524e+01	5.372222958308725538e-02	1.670000000000000000e+02
2.949240895652305881e+03	8.104526687567955578e-01	2.396471578011952261e+03	2.137877273811027408e+02	1.439613526799020171e+01	6.002212464812828330e-02	1.680000000000000000e+02
2.954059419159131721e+03	8.980440551796113891e-01	2.401080565574720367e+03	2.354804957127198577e+02	1.440957541707467726e+01	6.650914272660202187e-02	1.460000000000000000e+02
2.958944088444951376e+03	9.089821794971969515e-01	2.405958990580662885e+03	2.355478697810322046e+02	1.441811680976689480e+01	6.731922021356240293e-02	1.240000000000000000e+02
2.963779890470826103e+03	8.243007043764752906e-01	2.410593401216379789e+03	2.115256876982748508e+02	1.443027731173059713e+01	6.104771016612176027e-02	1.220000000000000000e+02
2.968477006023443209e+03	6.894616951232057644e-01	2.414600641311123582e+03	1.757440665410831571e+02	1.445270893390377864e+01	5.106153314082462202e-02	1.220000000000000000e+02
2.973009316719864273e+03	5.655499823797023318e-01	2.417893843276066491e+03	1.436121148569509387e+02	1.448734600372682380e+01	4.188463169504075267e-02	1.190000000000000000e+02
2.977412216738088773e+03	4.845643701604455122e-01	2.420636913473936147e+03	1.230150366639718413e+02	1.453156722837713488e+01	3.588683725408259306e-02	1.180000000000000000e+02
2.981740619486701235e+03	4.516372192801935692e-01	2.423082327639430332e+03	1.146619295207783580e+02	1.458130572081490328e+01	3.344825245989113682e-02	1.200000000000000000e+02
2.986052626421832429e+03	4.581621815092670746e-01	2.425462240820263560e+03	1.161172839282080531e+02	1.463225848719906530e+01	3.393149116257632159e-02	1.190000000000000000e+02
2.990385074568054733e+03	4.937103765558146784e-01	2.427953510148508485e+03	1.245736037204042077e+02	1.468169737748983650e+01	3.656419048772363567e-02	1.180000000000000000e+02
2.994769131894231577e+03	5.494545481657845398e-01	2.430680496889181995e+03	1.377826176406815648e+02	1.472731409191320573e+01	4.069260383715800344e-02	1.150000000000000000e+02
2.999226652616920092e+03	6.170763042450799762e-01	2.433725848942459834e+03	1.539236847897991538e+02	1.476749010719087529e+01	4.570067109239062120e-02	1.130000000000000000e+02
3.003768317201649552e+03	6.901789532476755307e-01	2.437133534762875115e+03	1.709592959145084023e+02	1.480143442804582676e+01	5.111465327752284793e-02	1.310000000000000000e+02
3.008391548948654417e+03	7.547105109251017740e-01	2.440892770485643268e+03	1.857208652514964342e+02	1.482933788486263538e+01	5.589386043911304114e-02	1.510000000000000000e+02
3.013078330571559036e+03	7.942096120052614117e-01	2.444915286487560479e+03	1.940970553876832128e+02	1.485253483787032280e+01	5.881916386510965822e-02	1.620000000000000000e+02
3.017790634298057284e+03	7.949436004438795722e-01	2.449031521810531103e+03	1.931269600363448262e+02	1.487384162388584841e+01	5.887352304887372156e-02	1.610000000000000000e+02
3.022482306538256580e+03	7.656252537523227097e-01	2.453053032755557524e+03	1.851989875491708517e+02	1.489667637777670883e+01	5.670220629289701719e-02	1.500000000000000000e+02
3.027138356826676954e+03	7.544141089815269430e-01	2.456936617629152806e+03	1.840175125980749726e+02	1.492214929341627716e+01	5.587190891117188585e-02	1.500000000000000000e+02
3.031859426316021654e+03	9.001024645146207259e-01	2.461116546204498263e+03	2.257520929481834173e+02	1.494280688703541848e+01	6.666158852195280815e-02	1.440000000000000000e+02
3.036985519138223026e+03	1.489402589569558621e+00	2.467149164727242805e+03	3.863607525071129203e+02	1.493346845262316691e+01	1.103051557835215135e-01	1.510000000000000000e+02
3.043250588863322719e+03	2.730285427866420811e+00	2.478213507585860043e+03	7.167324862228706479e+02	1.483977738878228791e+01	2.022049387877871141e-01	1.500000000000000000e+02
3.050962497373955102e+03	3.497758877155549229e+00	2.495588464314102566e+03	9.147670432375743985e+02	1.463893344448488243e+01	2.590440224421399762e-01	1.520000000000000000e+02
3.058519453371604868e+03	2.464351686128542607e+00	2.512100046911395111e+03	6.398328171400353312e+02	1.444956528329890943e+01	1.825098858746798669e-01	1.570000000000000000e+02
3.064475585443293767e+03	1.157118490215211626e+00	2.521477043728970330e+03	2.998576314486563206e+02	1.437875414206964919e+01	8.569619538533856939e-02	1.480000000000000000e+02
3.069252343906347505e+03	5.152768629620479990e-01	2.525669482975324172e+03	1.349955398971214890e+02	1.439528741029589654e+01	3.816140447096927346e-02	1.420000000000000000e+02
3.073529525032135098e+03	2.836895860852554629e-01	2.527705330596687418e+03	7.559012221451848745e+01	1.444881937612007405e+01	2.101005074547401819e-02	1.370000000000000000e+02
3.077631856437091301e+03	2.048939757256485750e-01	2.528994059751267741e+03	5.507240829896181822e+01	1.451530071226900986e+01	1.517444784224153409e-02	1.590000000000000000e+02
3.081673276352158155e+03	1.674709842915923785e-01	2.530041403974940295e+03	4.505353563465178013e+01	1.458629315335915955e+01	1.240290109663533258e-02	1.240000000000000000e+02
3.085669574654358257e+03	1.608004508243633668e-01	2.530926450940547056e+03	4.280817868188023567e+01	1.466062730109819690e+01	1.190888138805235030e-02	1.230000000000000000e+02
3.089654122549050953e+03	1.642840445222514822e-01	2.531794911550804500e+03	4.352530925162136555e+01	1.473583168401725452e+01	1.216687633731794449e-02	1.180000000000000000e+02
3.093652355903029729e+03	1.956856291808296566e-01	2.532744908439589835e+03	5.215263412054628134e+01	1.481002252182160284e+01	1.449247769713224443e-02	1.260000000000000000e+02
3.097718516139972508e+03	3.008078527121609280e-01	2.534037990435836946e+03	8.145544067770242691e+01	1.487918269467361476e+01	2.227782957186263957e-02	1.300000000000000000e+02
3.102004001354934644e+03	5.935962166889401370e-01	2.536351390333747986e+03	1.619914122028276324e+02	1.493209965965353625e+01	4.396173580798290459e-02	1.360000000000000000e+02
3.106854677490465747e+03	1.265620716253870848e+00	2.541210804252645175e+03	3.442848388813436031e+02	1.494315858505610173e+01	9.373187024576168369e-02	1.330000000000000000e+02
3.112774457925439037e+03	2.282081692213061341e+00	2.550826603123257428e+03	6.141137756127864122e+02	1.487503964604195339e+01	1.690109701252993091e-01	1.360000000000000000e+02
3.119714582535053069e+03	2.700282588913726300e+00	2.564851061496168313e+03	7.169670019242912531e+02	1.473135401745394013e+01	1.999829285349505881e-01	1.360000000000000000e+02
3.126408758149685582e+03	1.913485594298831582e+00	2.577605183289117576e+03	5.020009431615471840e+02	1.460588337143425974e+01	1.417127431137714666e-01	1.270000000000000000e+02
3.131939357781559465e+03	9.635039215703289361e-01	2.585133915371130115e+03	2.508965580482035875e+02	1.456658716269768661e+01	7.135710043149856574e-02	1.210000000000000000e+02
3.136577305319039624e+03	4.513424400423811655e-01	2.588719986783952208e+03	1.179818296674638987e+02	1.459340076807190378e+01	3.342642110953875090e-02	1.200000000000000000e+02
3.140802667506011858e+03	2.526046306100170336e-01	2.590514682957923469e+03	6.713325353059917688e+01	1.465077044450473664e+01	1.870789894297786304e-02	1.380000000000000000e+02
3.144879809677207959e+03	1.947111944992131194e-01	2.591685937647556329e+03	5.265642350446432829e+01	1.471911729530597057e+01	1.442031106461172385e-02	1.420000000000000000e+02
3.148966186977572306e+03	2.532681201811599059e-01	2.592966467598495001e+03	7.117203192412853241e+01	1.478678019244096653e+01	1.875703698061670366e-02	1.670000000000000000e+02
3.153173368431706422e+03	4.593968970315304157e-01	2.594837908505633550e+03	1.327619394352659583e+02	1.484549633394779811e+01	3.402293419415514109e-02	1.680000000000000000e+02
3.157864249413117250e+03	1.139914266761340667e+00	2.599004193990103886e+03	3.354422357575967908e+02	1.486838968846451969e+01	8.442205059634488862e-02	1.560000000000000000e+02
